TIRF Data File: Project 1320; Run 115
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg F	none	SAE
149.880	39.70	351.57	-0.011	0.031	25.176	29.963	96.23	-2347.78	21.13	-1065.98	36.59	-43.38	2.20	-0.02	38.97	68.62	88.40	80.46	79.99	-0.160	-0.133
149.900	39.70	351.69	-0.015	0.025	25.177	29.953	96.29	-2393.21	19.40	-1118.31	45.65	-45.49	2.14	-0.02	38.73	68.59	88.35	80.47	80.04	-0.159	-0.133
149.920	39.74	351.96	-0.011	0.027	25.177	29.955	96.16	-2447.15	11.62	-1151.13	36.33	-48.23	2.13	-0.01	38.68	68.62	88.35	80.50	80.00	-0.160	-0.133
149.940	39.78	352.63	-0.014	0.028	25.173	29.930	96.29	-2469.06	14.32	-1166.95	34.70	-59.20	2.12	-0.01	38.40	68.64	88.29	80.56	80.02	-0.159	-0.132
149.960	39.80	353.64	-0.015	0.027	25.177	29.858	96.16	-2427.25	27.08	-1162.29	50.38	-57.93	2.09	-0.02	38.26	68.66	88.24	80.55	80.01	-0.157	-0.130
149.980	39.84	354.58	-0.011	0.024	25.179	29.810	96.36	-2386.40	35.64	-1121.30	59.17	-42.16	2.13	-0.03	38.09	68.60	88.11	80.49	80.02	-0.155	-0.128
150.000	39.87	355.40	-0.008	0.025	25.179	29.766	96.16	-2380.54	24.33	-1058.36	44.59	-31.24	2.25	-0.02	37.97	68.53	87.97	80.39	80.02	-0.154	-0.127
150.020	39.92	356.07	-0.018	0.025	25.173	29.745	96.16	-2367.99	12.24	-1025.40	29.58	-26.67	2.31	-0.01	37.85	68.41	87.83	80.24	80.00	-0.154	-0.126
150.040	39.99	356.50	-0.008	0.027	25.171	29.764	96.16	-2380.79	21.32	-1035.65	34.42	-35.28	2.30	-0.02	37.81	68.38	87.72	80.13	80.03	-0.154	-0.127
150.060	40.08	356.81	-0.015	0.022	25.166	29.804	95.96	-2452.43	25.89	-1084.94	45.87	-50.49	2.26	-0.02	37.61	68.31	87.64	80.07	79.99	-0.156	-0.128
150.080	40.16	357.40	-0.014	0.025	25.163	29.814	96.02	-2519.56	4.33	-1128.88	38.56	-51.06	2.23	0.00	37.28	68.26	87.56	80.04	80.03	-0.156	-0.128
150.100	40.22	358.18	-0.011	0.021	25.158	29.791	96.09	-2559.78	6.37	-1147.60	31.81	-53.29	2.23	-0.01	37.46	68.31	87.55	80.04	80.00	-0.156	-0.128
150.120	40.29	359.35	-0.011	0.031	25.158	29.745	96.02	-2557.58	24.39	-1148.72	40.74	-61.30	2.23	-0.02	37.46	68.26	87.53	80.05	80.02	-0.154	-0.126
150.140	40.34	360.68	-0.014	0.022	25.158	29.673	95.96	-2502.26	29.65	-1138.09	56.82	-52.09	2.20	-0.03	37.48	68.26	87.44	80.00	80.01	-0.152	-0.124
150.160	40.39	361.97	-0.014	0.022	25.158	29.602	95.96	-2451.59	22.68	-1103.92	55.68	-33.72	2.22	-0.02	37.34	68.18	87.32	79.89	80.01	-0.150	-0.122
150.180	40.42	362.63	-0.021	0.022	25.160	29.575	95.89	-2431.35	20.17	-1055.72	36.11	-28.40	2.30	-0.02	37.46	68.10	87.20	79.76	80.02	-0.149	-0.121
150.200	40.45	362.95	-0.024	0.017	25.155	29.570	95.96	-2425.86	26.31	-1046.26	29.66	-35.25	2.32	-0.03	37.30	68.03	87.09	79.65	80.00	-0.149	-0.121
150.220	40.45	362.91	-0.015	0.021	25.151	29.573	95.89	-2451.95	21.65	-1099.70	42.00	-44.18	2.23	-0.02	37.32	67.97	87.01	79.53	80.04	-0.150	-0.121
150.240	40.42	362.83	-0.011	0.022	25.150	29.559	95.82	-2489.34	4.96	-1161.34	39.98	-46.93	2.14	0.00	37.38	67.97	86.98	79.52	79.99	-0.149	-0.121
150.260	40.37	362.71	-0.006	0.028	25.149	29.527	95.82	-2517.40	12.29	-1193.07	32.16	-52.08	2.11	-0.01	37.24	67.93	86.96	79.53	80.03	-0.148	-0.120
150.280	40.29	363.14	-0.009	0.027	25.149	29.438	95.82	-2530.52	30.46	-1189.93	38.55	-59.33	2.13	-0.03	37.24	67.93	86.92	79.56	80.00	-0.146	-0.117
150.300	40.18	363.73	-0.017	0.025	25.157	29.309	95.82	-2470.76	26.50	-1171.00	49.41	-51.82	2.11	-0.02	37.12	67.91	86.88	79.53	80.01	-0.142	-0.113
150.320	40.05	364.43	-0.015	0.025	25.163	29.161	95.89	-2382.39	20.95	-1143.36	54.31	-34.31	2.08	-0.02	37.18	67.84	86.79	79.46	80.02	-0.137	-0.109
150.340	39.94	364.82	-0.011	0.041	25.162	29.048	95.96	-2354.57	23.89	-1095.54	42.46	-27.06	2.15	-0.02	37.30	67.77	86.69	79.37	80.00	-0.134	-0.106
150.360	39.86	365.10	-0.009	0.024	25.168	28.965	95.89	-2369.36	28.86	-1060.19	32.89	-31.67	2.23	-0.03	37.40	67.71	86.60	79.20	80.03	-0.131	-0.103
150.380	39.78	365.10	-0.012	0.021	25.166	28.911	95.96	-2407.32	24.20	-1074.10	36.20	-42.68	2.24	-0.02	37.38	67.64	86.51	79.16	79.99	-0.130	-0.101
150.400	39.68	365.41	-0.011	0.022	25.168	28.808	95.82	-2455.46	6.34	-1124.76	40.71	-47.99	2.18	-0.01	37.38	67.56	86.49	79.13	80.04	-0.126	-0.098
150.420	39.58	366.07	-0.011	0.021	25.168	28.689	95.82	-2473.12	9.71	-1162.56	37.84	-49.26	2.13	-0.01	37.20	67.49	86.41	79.14	80.00	-0.123	-0.094
150.440	39.47	367.13	-0.024	0.025	25.165	28.522	95.89	-2446.86	20.63	-1175.20	39.23	-57.14	2.08	-0.02	37.52	67.50	86.32	79.13	80.03	-0.118	-0.089
150.460	39.38	368.34	-0.006	0.025	25.171	28.364	95.82	-2377.19	20.02	-1169.27	49.94	-57.47	2.03	-0.02	37.67	67.48	86.29	79.11	80.01	-0.113	-0.084
150.480	39.31	369.43	-0.008	0.027	25.175	28.230	95.96	-2296.07	15.15	-1130.89	53.61	-38.53	2.03	-0.01	37.81	67.37	86.11	79.05	80.02	-0.108	-0.080
150.500	39.27	370.02	-0.015	0.021	25.176	28.155	95.82	-2261.76	32.34	-1075.37	44.94	-26.16	2.10	-0.03	38.15	67.27	85.99	78.92	80.02	-0.106	-0.077
150.520	39.28	370.45	-0.011	0.030	25.176	28.133	95.82	-2262.43	35.41	-1048.76	33.50	-30.85	2.16	-0.03	38.28	67.20	85.83	78.79	79.99	-0.105	-0.076
150.540	39.32	370.61	-0.012	0.018	25.175	28.147	95.82	-2265.94	18.25	-1077.54	33.42	-39.57	2.10	-0.02	38.54	67.14	85.73	78.72	80.04	-0.106	-0.077
150.560	39.36	370.65	-0.011	0.020	25.174	28.174	95.89	-2279.60	5.15	-1146.32	40.35	-45.22	1.99	0.00	38.79	67.10	85.69	78.65	80.00	-0.106	-0.078
150.580	39.42	370.88	-0.009	0.027	25.179	28.197	95.96	-2315.44	6.36	-1188.70	37.46	-49.92	1.95	-0.01	38.81	66.99	85.54	78.63	80.02	-0.107	-0.078
150.600	39.50	371.39	-0.012	0.024	25.181	28.221	95.96	-2323.93	17.47	-1194.50	37.87	-54.40	1.95	-0.01	39.05	66.99	85.47	78.63	80.01	-0.108	-0.079
150.620	39.61	372.17	-0.006	0.033	25.183	28.239	95.82	-2299.43	20.98	-1171.78	45.77	-53.99	1.96	-0.02	39.11	66.93	85.36	78.59	80.02	-0.108	-0.080
150.640	39.75	373.23	-0.011	0.030	25.190	28.255	95.82	-2252.71	24.03	-1143.88	57.21	-40.77	1.97	-0.02	39.13	66.89	85.18	78.49	80.02	-0.108	-0.080
150.660	39.91	374.12	-0.012	0.034	25.191	28.303	95.82	-2213.61	30.01	-1096.29	49.77	-28.50	2.02	-0.03	39.05	66.74	85.01	78.34	80.00	-0.110	-0.082
150.680	40.09	374.94	-0.014	0.022	25.199	28.369	95.82	-2221.71	27.14	-1055.26	34.76	-29.90	2.11	-0.03	38.97	66.66	84.84	78.20	80.02	-0.112	-0.084
150.700	40.28	375.73	-0.011	0.025	25.193	28.445	95.89	-2273.23	20.28	-1060.71	34.33	-40.10	2.14	-0.02	38.85	66.58	84.68	78.05	79.99	-0.114	-0.087
150.720	40.46	376.55	-0.012	0.027	25.198	28.511	95.82	-2340.30	18.51	-1109.83	43.71	-45.46	2.11	-0.02	38.62	66.54	84.55	77.95	80.03	-0.116	-0.089
150.740	40.61	377.68	-0.014	0.027	25.190	28.531	95.82	-2393.18	21.25	-1146.57	40.40	-49.41	2.09	-0.02	38.42	66.48	84.44	77.89	79.99	-0.117	-0.089
150.760	40.71	379.20	-0.009	0.025	25.195	28.484	95.89	-2389.69	19.09	-1154.63	37.63	-55.46	2.07	-0.02	38.20	66.47	84.28	77.88	80.02	-0.116	-0.088
150.780	40.74	380.92	-0.003	0.031	25.191	28.375	95.82	-2331.37	19.88	-1149.52	50.72	-52.26	2.03	-0.02	37.99	66.41	84.10	77.85	80.01	-0.112	-0.084
150.800	40.74	382.53	-0.015	0.030	25.196	28.260	95.76	-2267.60	27.60	-1110.15	56.88	-35.86	2.04	-0.02	37.83	66.31	83.94	77.71	80.01	-0.108	-0.081
150.820	40.74	383.70	-0.011	0.033	25.193	28.173	95.76	-2256.18	34.22	-1044.84	42.97	-26.84	2.16	-0.03	37.65	66.20	83.70	77.59	80.02	-0.106	-0.078
150.840	40.72	384.44	-0.015	0.025	25.191	28.103	95.76	-2273.78	32.07	-1020.85	31.68	-31.97	2.23	-0.03	37.46	66.15	83.50	77.43	80.00	-0.104	-0.075
150.860	40.66	385.03	-0.006	0.034	25.187	28.018	95.82	-2292.71	22.37	-1059.85	38.14	-39.45	2.16	-0.02	37.32	65.98	83.31	77.36	80.03	-0.101	-0.073
150.880	40.56	385.42	-0.008	0.022	25.187	27.919	95.82	-2329.95	8.11	-1119.16	42.07	-46.28	2.08	-0.01	37.18	65.97	83.15	77.31	80.00	-0.098	-0.069
150.900	40.40	385.77	-0.012	0.027	25.185	27.785	95.82	-2349.60	6.46	-1151.60	35.03	-52.11	2.04	-0.01	37.14	65.97	83.06	77.30	80.05	-0.094	-0.065
150.920	40.28	386.47	-0.005	0.027	25.181	27.654	95.89	-2295.91	24.36	-1159.87	38.94	-54.63	1.98	-0.02	37.04	65.94	82.93	77.30	80.00	-0.089	-0.060
150.940	40.13	387.06	-0.008	0.030	25.180	27.510	95.89	-2215.64	30.01	-1154.83	53.61	-52.44	1.92	-0.03	37.03	65.88	82.79	77.27	80.02	-0.085	-0.055
150.960	39.96	387.33	-0.017	0.028	25.178	27.373	95.89	-2145.31	17.49	-1125.18	53.89	-37.33	1.91	-0.02	37.01	65.84	82.61	77.20	80.01	-0.080	-0.051
150.980	39.83	387.22	-0.009	0.031	25.180	27.291	95.96	-2100.44	21.88	-1079.54	38.00	-23.98	1.95	-0.02	36.99	65.71	82.46	77.05	80.00	-0.077	-0.048
151.000	39.72	386.75	-0.012	0.022	25.182	27.248	96.02	-2106.89	40.53	-1057.38	30.68	-31.95	1.99	-0.04	36.99	65.60	82.30	76.97	80.04	-0.076	-0.046
151.020	39.62	386.32	-0.012	0.031	25.178	27.211	96.02	-2111.37	35.65	-1100.85	38.08	-40.57	1.92	-0.03	36.95	65.47	82.14	76.85	80.00	-0.075	-0.045
151.040	39.53	385.93	-0.011	0.024	25.181	27.174	96.09	-2096.62	7.99	-1170.49	40.15	-41.22	1.79	-0.01	37.03	65.44	82.08	76.81	80.04	-0.073	-0.044
151.060	39.42	385.77	-0.012	0.031	25.182	27.115	96.16	-2067.77	0.00	-1210.07	35.85	-48.74	1.71	0.00	36.95	65.41	81.98	76.81	80.01	-0.071	-0.042
151.080	39.33	385.81	-0.015	0.025	25.189	27.048	96.23	-1977.70	15.83	-1206.50	40.32	-50.75	1.64	-0.01	36.95	65.30	81.87	76.81	80.02	-0.069	-0.039
151.100	39.25	385.97	-0.014	0.024	25.193	26.979	96.16	-1875.76	35.98	-1164.77	50.32	-37.90	1.61	-0.03	36.67	65.18	81.75	76.73	80.02	-0.066	-0.037
151.120	39.18	385.93	-0.014	0.024	25.201	26.937	96.29	-1845.25	47.18	-1115.05	54.43	-27.21	1.65	-0.04	36.99	65.12	81.57	76.59	80.01	-0.064	-0.035
151.140	39.14	386.04	-0.015	0.028	25.202	26.897	96.23	-1798.30	37.07	-1078.05	41.71	-22.02	1.67	-0.03	36.99	64.99	81.37	76.43	80.03	-0.063	-0.034
151.160	39.13	386.12	-0.019	0.025	25.205	26.885	96.23	-1754.52	31.26	-1066.04	33.22	-27.54	1.65	-0.03	37.01	64.87	81.20	76.33	79.99	-0.063	-0.034
151.180	39.12	386.24	-0.015	0.021	25.205	26.874	96.16	-1767.51	30.71	-1102.95	38.68	-37.74	1.60	-0.03	36.97	64.77	81.04	76.21	80.03	-0.062	-0.033
151.200	39.13	386.75	-0.015	0.021	25.207	26.845	96.23	-1758.67	29.25	-1165.24	42.08	-40.21	1.51	-0.03	36.99	64.67	80.91	76.15	80.00	-0.061	-0.032
151.220	39.17	387.65	-0.011	0.034	25.209	26.811	96.29	-1701.68	25.28	-1195.73	37.65	-44.02	1.42	-0.02	37.06	64.58	80.77	76.13	80.03	-0.060	-0.031
151.240	39.21	388.82	-0.008	0.027	25.216	26.753	96.23	-1623.83	21.12	-1175.48	40.53	-47.10	1.38	-0.02	36.97	64.49	80.60	76.07	80.01	-0.057	-0.029
151.260	39.25	390.19	-0.012	0.031	25.221	26.691	96.23	-1539.28	31.70	-1139.13	56.91	-35.14	1.35	-0.03	37.04	64.42	80.44	75.98	80.01	-0.055	-0.026
151.280	39.29	391.20	-0.019	0.024	25.226	26.650	96.23	-1486.83	40.03	-1080.58	54.14	-22.05	1.38	-0.04	37.24	64.29	80.24	75.81	80.00	-0.053	-0.025
151.300	39.37	392.34	-0.012	0.030	25.223	26.623	96.29	-1459.59	33.31	-1037.51	37.57	-19.99	1.41	-0.03	37.20	64.16	80.05	75.65	79.98	-0.053	-0.024
151.320	39.47	393.31	-0.017	0.021	25.225	26.623	96.23	-1440.96	31.98	-1048.27	37.62	-27.87	1.37	-0.03	37.38	64.04	79.86	75.50	80.00	-0.053	-0.024
151.340	39.58	394.29	-0.014	0.021	25.223	26.632	96.23	-1438.85	28.53	-1112.81	44.25	-35.54	1.29	-0.03	37.59	63.87	79.70	75.39	79.97	-0.053	-0.024
151.360	39.72	395.31	-0.012	0.021	25.223	26.658	96.29	-1402.67	11.56	-1172.06	38.27	-39.37	1.20	-0.01	37.63	63.81	79.53	75.31	80.00	-0.054	-0.025
151.380	39.81	396.40	-0.015	0.022	25.227	26.643	96.29	-1340.23	4.42	-1190.76	38.87	-43.94	1.13	0.00	37.85	63.73	79.35	75.23	79.98	-0.053	-0.025
151.400	39.91	397.50	-0.019	0.024	25.228	26.639	96.16	-1292.70	19.86	-1154.42	51.08	-42.31	1.12	-0.02	37.95	63.63	79.15	75.15	80.01	-0.053	-0.025
151.420	40.03	398.51	-0.018	0.036	25.226	26.651	96.23	-1267.76	31.70	-1080.67	57.05	-26.24	1.17	-0.03	38.09	63.47	78.94	74.95	79.99	-0.054	-0.025
151.440	40.09	399.45	-0.003	0.028	25.229	26.626	96.29	-1267.58	34.47	-1021.29	47.53	-18.06	1.24	-0.03	38.26	63.35	78.77	74.79	79.98	-0.052	-0.024
151.460	40.12	400.31	-0.019	0.022	25.223	26.590	96.23	-1263.47	20.45	-1017.43	36.61	-23.13	1.24	-0.02	38.30	63.24	78.55	74.62	80.00	-0.051	-0.023
151.480	40.16	401.36	-0.012	0.022	25.219	26.548	96.29	-1219.68	13.45	-1079.47	43.52	-28.18	1.13	-0.01	38.58	63.09	78.44	74.42	79.97	-0.050	-0.021
151.500	40.20	402.22	-0.018	0.022	25.217	26.519	96.23	-1178.99	13.22	-1144.90	44.63	-31.67	1.03	-0.01	38.32	63.00	78.30	74.34	80.01	-0.049	-0.020
151.520	40.26	402.73	-0.015	0.025	25.216	26.522	96.36	-1151.07	15.61	-1170.67	37.26	-38.13	0.98	-0.01	38.18	62.90	78.17	74.18	79.97	-0.049	-0.020
151.540	40.27	403.40	-0.019	0.021	25.217	26.485	96.23	-1117.15	22.00	-1170.79	45.45	-40.90	0.95	-0.02	38.03	62.80	78.09	74.10	80.01	-0.048	-0.019
151.560	40.28	404.06	-0.018	0.024	25.219	26.448	96.29	-1082.24	16.64	-1129.61	53.50	-31.71	0.96	-0.01	37.87	62.67	78.00	73.91	79.98	-0.046	-0.018
151.580	40.25	404.65	-0.027	0.021	25.223	26.388	96.23	-1035.50	17.23	-1067.24	46.10	-15.30	0.97	-0.02	37.71	62.54	77.87	73.71	79.99	-0.044	-0.015
151.600	40.22	405.27	-0.014	0.017	25.220	26.329	96.29	-990.24	28.73	-1030.43	35.60	-13.75	0.96	-0.03	37.58	62.35	77.78	73.44	79.99	-0.042	-0.013
151.620	40.21	405.78	-0.018	0.020	25.218	26.290	96.23	-957.47	30.65	-1061.95	38.65	-23.42	0.90	-0.03	37.42	62.21	77.73	73.23	79.98	-0.041	-0.012
151.640	40.21	406.02	-0.019	0.017	25.216	26.275	96.29	-909.59	8.39	-1145.49	43.65	-26.71	0.79	-0.01	37.22	62.08	77.68	73.02	80.00	-0.040	-0.011
151.660	40.19	406.21	-0.015	0.027	25.218	26.250	96.36	-857.36	-5.96	-1214.67	40.41	-31.22	0.71	0.00	37.04	61.95	77.68	72.89	79.97	-0.039	-0.010
151.680	40.17	406.33	-0.021	0.021	25.225	26.227	96.29	-803.86	5.67	-1218.77	39.40	-34.83	0.66	0.00	36.83	61.83	77.64	72.79	80.01	-0.038	-0.009
151.700	40.15	406.60	-0.017	0.021	25.233	26.200	96.16	-743.46	18.98	-1171.93	48.24	-27.25	0.63	-0.02	36.77	61.72	77.57	72.58	79.97	-0.037	-0.008
151.720	40.12	406.95	-0.017	0.018	25.241	26.159	96.16	-699.49	23.51	-1130.89	61.96	-15.71	0.62	-0.02	36.57	61.56	77.46	72.36	80.00	-0.035	-0.007
151.740	40.09	407.30	-0.011	0.028	25.239	26.115	96.23	-652.86	9.24	-1080.30	51.08	-8.21	0.60	-0.01	36.47	61.45	77.31	72.10	80.00	-0.034	-0.005
151.760	40.08	407.73	-0.015	0.025	25.242	26.079	96.29	-582.26	-7.13	-1072.66	37.77	-9.18	0.54	0.01	36.46	61.28	77.20	71.88	79.99	-0.032	-0.004
151.780	40.11	408.09	-0.017	0.022	25.246	26.078	96.29	-527.72	-3.10	-1128.05	42.59	-16.29	0.47	0.00	36.38	61.16	77.07	71.66	80.02	-0.032	-0.004
151.800	40.15	408.40	-0.017	0.021	25.251	26.085	96.29	-487.56	-1.21	-1194.40	44.94	-20.01	0.41	0.00	36.34	61.04	76.94	71.46	80.00	-0.032	-0.004
151.820	40.20	408.52	-0.021	0.021	25.260	26.111	96.23	-464.80	-4.91	-1207.24	39.42	-26.57	0.39	0.00	36.34	60.93	76.77	71.29	80.03	-0.033	-0.005
151.840	40.28	408.87	-0.018	0.024	25.268	26.140	96.29	-481.83	4.39	-1173.36	49.03	-29.42	0.41	0.00	36.28	60.80	76.63	71.14	80.00	-0.033	-0.006
151.860	40.34	409.18	-0.008	0.024	25.274	26.156	96.09	-473.77	6.92	-1114.13	61.88	-15.74	0.43	-0.01	36.44	60.65	76.47	70.94	80.03	-0.034	-0.007
151.880	40.37	409.65	-0.021	0.018	25.279	26.147	96.23	-445.32	-7.58	-1044.35	55.00	-2.60	0.43	0.01	36.22	60.47	76.27	70.71	80.02	-0.033	-0.006
151.900	40.41	410.28	-0.021	0.021	25.280	26.134	96.16	-433.45	-11.34	-1010.65	43.54	-6.87	0.43	0.01	36.18	60.33	76.08	70.52	80.03	-0.033	-0.006
151.920	40.46	410.90	-0.019	0.018	25.275	26.122	96.29	-393.72	-1.10	-1047.37	44.96	-12.95	0.38	0.00	36.26	60.23	75.90	70.34	80.03	-0.032	-0.005
151.940	40.49	411.45	-0.015	0.022	25.274	26.111	96.16	-340.30	0.01	-1122.34	49.16	-14.69	0.30	0.00	36.16	60.09	75.75	70.20	80.03	-0.032	-0.005
151.960	40.53	411.84	-0.018	0.022	25.274	26.113	96.29	-302.12	-16.26	-1172.44	42.92	-16.89	0.26	0.01	36.32	60.07	75.62	70.11	80.05	-0.032	-0.005
151.980	40.60	412.31	-0.018	0.022	25.272	26.123	96.29	-276.78	-12.78	-1168.68	46.30	-18.58	0.24	0.01	36.24	59.95	75.49	70.02	80.02	-0.033	-0.005
152.000	40.63	412.82	-0.018	0.024	25.277	26.114	96.29	-274.75	2.83	-1113.03	58.65	-15.62	0.25	0.00	36.22	59.85	75.37	69.86	80.06	-0.032	-0.005
152.020	40.65	413.56	-0.014	0.025	25.277	26.076	96.16	-250.13	5.69	-1046.92	59.19	-1.44	0.24	-0.01	36.08	59.71	75.23	69.69	80.03	-0.031	-0.004
152.040	40.66	414.34	-0.022	0.021	25.272	26.036	96.29	-204.56	-6.44	-1015.08	43.37	4.58	0.20	0.01	36.22	59.67	75.10	69.56	80.07	-0.029	-0.002
152.060	40.68	415.16	-0.018	0.015	25.271	26.000	96.23	-171.62	-17.74	-1060.07	38.72	-7.03	0.16	0.02	36.12	59.57	74.96	69.40	80.05	-0.028	-0.001
152.080	40.73	415.82	-0.012	0.021	25.268	25.985	96.29	-135.85	-22.18	-1143.49	42.49	-13.70	0.12	0.02	36.24	59.52	74.94	69.34	80.05	-0.028	0.000
152.100	40.75	416.29	-0.015	0.022	25.270	25.973	96.23	-73.60	-14.94	-1197.00	40.46	-15.41	0.06	0.01	36.24	59.47	74.86	69.27	80.06	-0.027	0.000
152.120	40.80	416.80	-0.017	0.024	25.274	25.974	96.23	-12.93	0.09	-1198.46	41.36	-19.25	0.01	0.00	36.30	59.39	74.79	69.21	80.04	-0.027	0.000
152.140	40.84	417.31	-0.018	0.018	25.281	25.964	96.29	-1.68	-2.39	-1145.09	45.35	-11.52	0.00	0.00	36.40	59.36	74.74	69.17	80.08	-0.026	0.001
152.160	40.89	417.94	-0.018	0.014	25.284	25.957	96.23	10.13	-6.81	-1084.16	54.03	2.34	-0.01	0.01	36.49	59.29	74.69	69.08	80.04	-0.026	0.001
152.180	40.94	419.07	-0.018	0.021	25.282	25.920	96.29	66.75	-12.70	-1042.24	46.54	7.21	-0.06	0.01	36.65	59.23	74.60	68.98	80.08	-0.025	0.002
152.200	40.98	420.12	-0.018	0.017	25.285	25.881	96.23	152.92	-24.32	-1043.96	31.70	6.05	-0.15	0.02	36.77	59.14	74.50	68.92	80.05	-0.023	0.004
152.220	40.99	421.14	-0.015	0.022	25.284	25.821	96.23	240.92	-17.17	-1104.55	32.63	0.37	-0.22	0.02	36.99	59.07	74.45	68.89	80.08	-0.021	0.006
152.240	40.98	421.65	-0.021	0.017	25.285	25.784	96.29	324.29	-4.93	-1161.02	35.86	-4.68	-0.28	0.00	37.16	59.04	74.42	68.89	80.07	-0.019	0.008
152.260	41.00	421.96	-0.015	0.021	25.284	25.777	96.23	383.28	-1.70	-1170.37	36.95	-7.09	-0.33	0.00	37.16	58.98	74.38	68.91	80.06	-0.019	0.008
152.280	41.03	422.31	-0.017	0.017	25.291	25.779	96.23	406.41	-6.33	-1135.32	42.30	-6.08	-0.36	0.01	37.40	58.95	74.36	68.88	80.09	-0.019	0.008
152.300	41.07	422.94	-0.015	0.027	25.287	25.764	96.29	443.02	-9.10	-1065.42	44.87	8.04	-0.42	0.01	37.52	58.90	74.28	68.81	80.05	-0.019	0.009
152.320	41.13	423.80	-0.021	0.022	25.288	25.747	96.16	527.92	-10.67	-1003.03	37.92	22.08	-0.53	0.01	37.38	58.85	74.25	68.78	80.09	-0.018	0.009
152.340	41.15	424.97	-0.017	0.025	25.285	25.693	96.23	622.86	-18.88	-1010.60	27.38	16.52	-0.62	0.02	37.24	58.75	74.20	68.73	80.06	-0.016	0.011
152.360	41.20	425.99	-0.018	0.025	25.279	25.658	96.23	746.60	-23.62	-1098.93	25.64	8.80	-0.68	0.02	37.16	58.76	74.22	68.73	80.09	-0.015	0.013
152.380	41.26	426.57	-0.019	0.022	25.282	25.661	96.23	868.12	-24.18	-1178.18	21.92	6.22	-0.74	0.02	37.04	58.66	74.22	68.71	80.07	-0.015	0.013
152.400	41.27	427.12	-0.017	0.024	25.283	25.637	96.23	923.03	1.25	-1205.28	25.92	0.81	-0.77	0.00	36.97	58.68	74.25	68.73	80.07	-0.014	0.014
152.420	41.27	427.59	-0.014	0.022	25.286	25.606	96.23	953.63	10.41	-1171.64	32.48	3.95	-0.81	-0.01	36.83	58.63	74.28	68.73	80.09	-0.013	0.015
152.440	41.26	428.45	-0.015	0.030	25.292	25.548	96.23	1013.62	-8.92	-1108.62	37.85	18.88	-0.91	0.01	36.57	58.59	74.28	68.66	80.06	-0.010	0.017
152.460	41.27	429.58	-0.021	0.024	25.293	25.487	96.29	1092.19	-27.71	-1060.09	32.92	28.10	-1.03	0.03	36.47	58.53	74.31	68.62	80.09	-0.008	0.019
152.480	41.28	430.75	-0.021	0.020	25.298	25.426	96.23	1218.23	-41.51	-1075.21	19.38	27.52	-1.13	0.04	36.30	58.47	74.30	68.56	80.06	-0.005	0.022
152.500	41.28	431.97	-0.015	0.024	25.299	25.355	96.16	1360.27	-36.06	-1145.44	13.77	18.43	-1.19	0.03	36.24	58.44	74.31	68.53	80.10	-0.002	0.025
152.520	41.29	432.63	-0.021	0.018	25.304	25.321	96.29	1481.65	-18.49	-1209.62	14.42	10.70	-1.22	0.02	36.00	58.40	74.31	68.50	80.07	-0.001	0.026
152.540	41.26	433.14	-0.015	0.021	25.317	25.272	96.29	1573.67	-11.15	-1217.50	16.78	9.77	-1.29	0.01	35.94	58.41	74.28	68.49	80.09	0.002	0.028
152.560	41.22	433.61	-0.017	0.030	25.327	25.222	96.23	1610.96	-8.21	-1181.28	29.06	13.68	-1.36	0.01	35.63	58.31	74.25	68.42	80.10	0.004	0.030
152.580	41.18	434.35	-0.019	0.021	25.337	25.156	96.23	1651.53	-30.68	-1115.96	35.26	26.58	-1.48	0.03	35.73	58.33	74.16	68.34	80.09	0.007	0.033
152.600	41.12	435.60	-0.019	0.021	25.345	25.044	96.29	1741.72	-57.26	-1060.19	26.98	38.50	-1.64	0.05	35.73	58.25	74.04	68.24	80.11	0.012	0.038
152.620	41.02	437.01	-0.021	0.021	25.345	24.904	96.23	1885.80	-55.23	-1050.35	13.48	37.92	-1.80	0.05	35.63	58.22	73.97	68.21	80.08	0.018	0.043
152.640	40.92	438.38	-0.021	0.017	25.352	24.767	96.29	2076.15	-45.59	-1093.55	7.60	31.23	-1.90	0.04	35.55	58.19	73.86	68.14	80.12	0.024	0.049
152.660	40.82	439.24	-0.019	0.018	25.349	24.656	96.29	2248.56	-30.21	-1143.38	12.06	25.16	-1.97	0.03	35.39	58.18	73.76	68.10	80.07	0.028	0.054
152.680	40.69	439.55	-0.021	0.017	25.356	24.560	96.29	2326.18	-30.32	-1146.95	16.17	20.75	-2.03	0.03	35.49	58.15	73.67	68.10	80.10	0.032	0.058
152.700	40.53	439.78	-0.018	0.021	25.359	24.448	96.23	2338.58	-41.79	-1112.55	27.11	27.01	-2.10	0.04	35.47	58.14	73.57	68.02	80.09	0.037	0.063
152.720	40.36	440.64	-0.017	0.028	25.359	24.300	96.23	2294.10	-46.36	-1054.35	31.40	38.85	-2.18	0.04	35.49	58.06	73.45	67.94	80.10	0.044	0.069
